date,Appliances,lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint,rv1,rv2
2016-01-13 16:00:00,45,0,21.30,40.18,20.19,39.75,22.27,39.13,20.95,39.37,19.78,47.52,6.09,77.46,20.26,35.73,21.93,42.64,19.81,41.93,4.89,753.05,82.46,5.89,39.39,1.38,30.0791,30.0791
2016-01-13 16:10:00,45,0,21.29,40.11,20.09,40.92,21.92,40.12,20.77,39.73,19.71,45.55,6.68,78.90,20.25,35.79,22.09,41.51,19.85,41.65,5.48,757.65,83.90,4.92,42.89,2.25,12.3021,12.3021
2016-01-13 16:20:00,45,0,21.71,39.81,19.92,40.73,22.19,40.38,20.98,38.83,19.70,46.87,6.22,79.17,20.23,36.64,21.99,42.40,20.10,40.70,5.02,757.50,84.17,4.71,43.79,1.85,29.9016,29.9016
2016-01-13 16:30:00,45,0,21.61,40.26,20.37,39.27,21.94,39.76,20.89,38.16,19.29,46.07,6.99,77.91,20.28,36.66,21.96,42.69,20.21,41.59,5.79,754.72,82.91,2.60,35.52,2.37,16.3312,16.3312
2016-01-13 16:40:00,45,0,21.74,39.40,20.15,39.36,22.23,40.39,21.23,38.45,19.77,47.69,6.83,77.25,20.09,36.25,22.04,42.95,19.92,41.40,5.63,753.56,82.25,4.91,43.27,2.08,9.1003,9.1003
2016-01-13 16:50:00,45,0,21.86,39.23,20.33,39.87,22.25,39.41,21.10,38.24,19.63,44.76,6.93,75.37,20.22,36.56,21.67,41.99,19.88,41.71,5.73,753.56,80.37,2.81,38.68,1.80,29.8040,29.8040
2016-01-13 17:00:00,45,0,21.22,39.58,20.06,40.24,22.24,39.24,21.11,38.92,19.21,44.53,7.70,74.13,19.89,36.39,21.91,42.43,20.23,41.47,6.50,756.06,79.13,3.96,39.09,2.32,13.2988,13.2988
2016-01-13 17:10:00,45,0,21.90,40.88,20.48,40.20,22.15,38.59,20.85,39.24,19.38,45.58,6.97,72.58,19.92,36.94,21.84,42.16,19.96,41.01,5.77,754.00,77.58,3.32,44.08,1.29,45.6557,45.6557
2016-01-13 17:20:00,45,0,21.19,39.09,19.98,40.74,22.20,40.00,21.26,38.57,19.73,46.45,7.93,72.22,20.16,35.53,21.69,42.79,19.99,41.99,6.73,753.90,77.22,4.36,36.42,2.17,37.6564,37.6564
2016-01-13 17:30:00,45,0,21.22,39.46,19.92,39.52,22.12,39.37,21.30,39.85,19.22,45.43,7.37,74.45,20.13,35.97,21.80,42.69,20.32,40.25,6.17,755.94,79.45,5.29,35.53,2.06,5.4917,5.4917
2016-01-13 17:40:00,45,0,21.81,40.17,20.25,40.94,22.02,39.64,20.95,38.15,19.66,46.71,8.26,71.12,20.23,35.05,21.91,42.36,20.04,41.18,7.06,753.01,76.12,4.28,37.73,2.29,46.6586,46.6586
2016-01-13 17:50:00,45,0,21.46,40.91,20.26,39.01,22.28,39.81,21.27,38.65,19.64,46.94,8.40,70.37,20.27,36.14,21.63,41.10,20.19,40.65,7.20,752.49,75.37,5.41,41.60,2.28,3.6657,3.6657
2016-01-13 18:00:00,280,30,21.87,50.73,19.95,40.70,21.80,40.06,20.87,39.51,19.59,44.48,7.81,72.93,19.99,35.86,21.98,41.62,20.21,40.26,6.61,754.29,77.93,3.90,36.78,2.19,32.9450,32.9450
2016-01-13 18:10:00,286,30,21.44,50.51,20.39,40.23,21.96,39.35,20.72,38.68,19.48,44.90,8.42,70.45,20.11,35.31,21.80,42.26,20.11,40.58,7.22,757.31,75.45,4.17,40.63,2.31,21.9931,21.9931
2016-01-13 18:20:00,228,30,21.52,49.59,19.93,39.15,21.73,38.72,20.95,38.19,19.60,46.27,8.55,68.46,19.85,35.51,21.55,42.01,19.87,41.32,7.35,752.77,73.46,5.66,43.42,2.04,9.6185,9.6185
2016-01-13 18:30:00,269,30,21.46,50.34,20.27,39.53,22.28,40.24,20.81,38.37,19.65,46.42,8.62,67.59,20.22,35.21,21.82,41.01,19.87,40.34,7.42,757.26,72.59,3.54,40.87,1.94,23.9018,23.9018
2016-01-13 18:40:00,277,30,21.88,49.72,20.30,40.38,21.94,39.11,20.78,38.03,19.27,44.06,9.26,70.52,20.28,36.72,21.63,42.30,20.19,40.87,8.06,755.61,75.52,4.20,41.18,3.16,31.0508,31.0508
2016-01-13 18:50:00,261,30,21.23,49.30,20.32,40.93,21.98,40.22,21.05,38.40,19.54,47.34,8.74,67.28,19.73,35.02,21.88,42.43,20.39,41.70,7.54,754.78,72.28,4.16,35.22,1.99,36.3798,36.3798
2016-01-13 19:00:00,389,30,21.59,50.36,20.39,39.98,25.02,51.34,20.89,38.13,19.74,45.67,9.25,66.66,19.98,35.99,22.06,41.69,20.22,40.04,8.05,754.92,71.66,4.20,40.91,2.39,14.8245,14.8245
2016-01-13 19:10:00,229,30,21.58,50.68,20.29,39.26,22.13,40.42,21.20,39.35,19.64,47.18,9.19,65.87,20.18,36.69,21.87,41.56,20.25,41.33,7.99,753.32,70.87,5.68,38.39,2.17,7.1966,7.1966
2016-01-13 19:20:00,284,30,21.27,49.09,19.91,40.76,21.80,40.16,21.24,38.06,19.24,45.72,9.60,64.80,20.07,35.24,21.63,41.52,20.00,40.71,8.40,754.50,69.80,5.98,38.04,2.36,3.2405,3.2405
2016-01-13 19:30:00,409,30,21.67,50.85,20.16,39.91,24.77,50.71,21.07,39.56,19.77,47.29,9.40,64.47,19.73,35.21,21.88,42.74,20.35,40.31,8.20,756.14,69.47,4.30,41.69,2.10,15.0219,15.0219
2016-01-13 19:40:00,438,30,21.21,50.70,20.16,39.83,24.85,52.12,20.90,39.01,19.25,45.49,9.78,66.29,20.15,35.72,21.90,41.30,20.25,40.84,8.58,752.60,71.29,4.76,38.35,2.83,11.9527,11.9527
2016-01-13 19:50:00,426,30,21.39,49.06,19.99,39.02,25.27,50.67,20.89,39.96,19.30,44.25,9.82,64.50,20.16,36.32,21.88,42.81,19.83,41.26,8.62,754.75,69.50,5.48,42.95,2.52,35.2417,35.2417
2016-01-13 20:00:00,229,30,21.34,50.49,20.45,39.02,21.87,39.56,21.25,39.40,19.47,44.82,10.05,63.58,20.03,36.58,21.89,42.39,20.33,41.56,8.85,754.41,68.58,4.88,40.54,2.56,20.4163,20.4163
2016-01-13 20:10:00,243,30,21.20,50.98,20.07,39.19,22.03,39.54,21.15,38.32,19.22,47.19,9.95,62.09,20.06,35.48,21.96,42.45,20.39,40.22,8.75,754.01,67.09,5.04,42.40,2.17,3.8774,3.8774
2016-01-13 20:20:00,255,30,21.34,50.47,20.17,40.97,22.18,40.48,21.04,39.79,19.58,46.13,10.39,62.93,20.06,35.70,21.67,42.57,20.23,41.34,9.19,752.29,67.93,4.78,36.25,2.78,35.2888,35.2888
2016-01-13 20:30:00,288,30,21.18,50.42,20.40,39.16,21.74,40.28,20.99,38.89,19.42,46.11,10.12,62.41,20.05,36.04,21.74,41.53,20.10,40.85,8.92,755.49,67.41,5.38,38.61,2.40,22.1238,22.1238
2016-01-13 20:40:00,243,30,21.67,49.26,20.32,40.73,21.77,38.93,20.98,39.49,19.77,45.48,10.47,64.61,20.27,36.20,21.75,41.24,20.14,40.08,9.27,756.94,69.61,3.01,36.27,3.19,8.3586,8.3586
2016-01-13 20:50:00,262,30,21.57,49.10,20.44,40.78,21.83,40.14,20.99,38.24,19.41,47.48,11.06,61.56,19.95,36.15,21.84,42.80,20.27,40.95,9.86,754.92,66.56,5.27,36.42,3.18,35.5616,35.5616
2016-01-13 21:00:00,258,30,21.79,39.65,20.38,40.33,21.95,38.97,20.94,39.08,19.77,47.56,10.93,62.03,20.14,36.29,22.02,42.41,20.14,41.59,9.73,754.77,67.03,4.07,39.49,3.13,34.9551,34.9551
2016-01-13 21:10:00,217,30,21.14,40.14,20.01,39.95,22.24,38.74,21.26,38.36,19.21,47.15,10.37,61.93,19.85,36.41,22.03,41.89,20.28,41.21,9.17,753.15,66.93,4.67,40.77,2.56,20.2863,20.2863
2016-01-13 21:20:00,247,30,21.35,39.51,19.97,39.20,21.80,38.79,20.85,38.18,19.38,45.63,11.19,59.50,19.80,36.23,21.70,41.05,19.84,40.78,9.99,754.62,64.50,3.95,43.60,2.89,16.3620,16.3620
2016-01-13 21:30:00,258,30,21.70,40.17,20.20,40.50,21.93,38.73,20.74,38.93,19.44,45.94,10.72,60.64,19.94,35.47,22.03,41.54,20.38,41.35,9.52,756.97,65.64,2.92,37.03,2.65,12.8232,12.8232
2016-01-13 21:40:00,261,30,21.26,40.94,20.12,40.97,22.17,39.58,20.95,39.82,19.47,44.00,11.24,60.12,19.98,36.66,21.67,42.94,19.80,41.87,10.04,754.44,65.12,2.79,41.36,3.07,24.1449,24.1449
2016-01-13 21:50:00,274,30,21.51,39.09,20.34,40.13,21.88,39.29,20.77,38.28,19.53,45.12,11.35,60.21,19.96,36.22,22.07,41.64,20.21,40.69,10.15,754.11,65.21,4.71,40.85,3.20,13.5453,13.5453
2016-01-13 22:00:00,45,0,21.58,39.03,20.32,40.29,21.70,39.45,21.24,39.35,19.45,47.58,11.02,59.49,20.12,36.52,21.82,42.57,20.19,40.16,9.82,757.90,64.49,3.70,39.60,2.72,2.4855,2.4855
2016-01-13 22:10:00,45,0,21.76,39.72,20.01,40.54,22.12,38.52,20.98,39.87,19.47,44.89,11.44,61.04,19.71,35.56,22.05,41.72,19.85,41.23,10.24,756.03,66.04,3.74,43.13,3.45,15.5526,15.5526
2016-01-13 22:20:00,45,0,21.82,40.41,20.03,39.39,22.19,39.29,21.22,39.14,19.50,46.21,11.36,59.16,20.10,36.13,21.91,42.13,19.84,40.26,10.16,754.96,64.16,3.77,37.81,2.99,4.1224,4.1224
2016-01-13 22:30:00,45,0,21.25,40.36,20.50,40.39,22.02,39.01,21.04,38.91,19.76,46.56,10.93,60.41,20.27,35.10,22.06,41.87,20.40,40.55,9.73,753.37,65.41,4.33,42.82,2.81,33.6483,33.6483
2016-01-13 22:40:00,45,0,21.32,39.84,20.17,39.01,21.82,38.66,21.04,38.05,19.64,47.91,11.15,59.50,19.95,35.15,21.65,41.33,19.99,41.25,9.95,756.55,64.50,5.59,37.25,2.85,5.6429,5.6429
2016-01-13 22:50:00,45,0,21.30,39.22,20.04,39.68,21.73,39.17,21.18,39.89,19.67,46.48,11.18,61.25,20.16,36.25,21.85,41.17,19.84,40.07,9.98,755.56,66.25,4.69,38.34,3.23,16.0374,16.0374
2016-01-13 23:00:00,45,0,21.34,40.25,19.94,40.36,22.04,39.09,20.93,38.19,19.65,44.93,11.55,58.26,20.06,36.32,21.51,41.77,20.28,41.76,10.35,752.77,63.26,5.72,39.42,3.00,30.7231,30.7231
2016-01-13 23:10:00,45,0,21.25,39.21,20.26,39.14,22.17,38.89,21.04,39.27,19.35,45.68,11.04,61.76,20.13,35.89,21.65,42.59,19.84,40.62,9.84,756.70,66.76,4.09,38.28,3.19,21.9207,21.9207
2016-01-13 23:20:00,45,0,21.22,39.62,20.11,39.74,21.70,39.67,21.11,38.11,19.50,47.34,11.64,61.07,20.22,35.84,21.62,41.40,20.35,41.57,10.44,753.87,66.07,5.60,42.75,3.66,17.3945,17.3945
2016-01-13 23:30:00,45,0,21.56,40.93,20.27,39.84,21.80,39.41,21.17,38.08,19.33,44.01,11.33,60.91,19.83,35.46,21.87,41.48,20.24,41.91,10.13,757.89,65.91,4.60,38.31,3.32,16.9127,16.9127
2016-01-13 23:40:00,45,0,21.16,39.06,19.97,39.58,21.82,39.67,21.16,38.09,19.22,44.79,11.38,59.05,19.80,36.77,21.93,41.68,20.13,40.36,10.18,753.11,64.05,5.96,38.63,2.99,2.0316,2.0316
2016-01-13 23:50:00,45,0,21.73,39.22,20.46,39.61,21.84,40.12,21.10,39.88,19.79,47.99,11.45,62.00,20.23,36.76,21.54,41.29,20.35,41.59,10.25,752.13,67.00,4.87,38.79,3.65,10.2007,10.2007
2016-01-14 00:00:00,47,0,21.14,40.23,20.01,40.07,22.17,39.16,20.73,39.59,19.72,47.41,10.94,60.01,20.28,36.77,21.63,41.16,20.08,41.33,9.74,755.60,65.01,5.92,37.45,2.74,4.1139,4.1139
2016-01-14 00:10:00,54,0,21.36,39.75,20.32,40.43,22.00,39.04,20.94,39.84,19.55,44.15,11.27,61.27,19.83,35.41,22.02,41.79,19.98,41.78,10.07,755.05,66.27,4.25,39.64,3.32,28.4258,28.4258
2016-01-14 00:20:00,49,0,21.38,40.17,20.18,40.24,21.96,39.44,20.95,39.61,19.39,45.53,10.83,61.11,19.81,35.47,21.89,41.72,19.85,41.69,9.63,752.81,66.11,2.79,39.45,2.85,25.6140,25.6140
2016-01-14 00:30:00,46,0,21.26,39.39,20.10,39.61,22.19,39.87,20.86,39.41,19.80,47.99,11.18,62.85,20.15,36.48,22.05,41.02,19.98,41.64,9.98,752.59,67.85,2.75,35.38,3.55,38.5902,38.5902
2016-01-14 00:40:00,46,0,21.71,39.30,20.14,39.45,22.15,39.45,21.01,39.57,19.65,46.89,10.73,61.73,19.98,36.58,21.69,41.38,20.26,41.40,9.53,755.93,66.73,4.15,40.13,2.88,11.0601,11.0601
2016-01-14 00:50:00,49,0,21.11,40.62,20.40,39.68,21.95,39.87,20.94,39.56,19.52,45.30,10.81,61.19,19.71,36.57,22.05,41.31,20.37,40.66,9.61,755.47,66.19,2.95,44.43,2.85,31.2323,31.2323
2016-01-14 01:00:00,49,0,21.53,39.38,19.97,40.14,21.97,40.29,20.76,38.21,19.53,44.13,10.77,63.48,20.11,35.98,21.61,41.14,20.38,40.57,9.57,757.88,68.48,3.21,38.91,3.27,12.1859,12.1859
2016-01-14 01:10:00,50,0,21.43,39.31,19.97,40.07,21.99,38.64,21.27,39.73,19.28,44.82,10.14,60.58,19.96,36.42,21.78,42.21,20.36,41.17,8.94,755.11,65.58,3.10,43.60,2.06,25.1188,25.1188
2016-01-14 01:20:00,53,0,21.75,40.05,20.45,40.76,21.98,39.65,21.14,38.58,19.73,45.83,10.25,60.74,20.12,36.42,21.68,42.23,20.29,40.35,9.05,752.86,65.74,2.72,38.99,2.20,12.9585,12.9585
2016-01-14 01:30:00,51,0,21.41,40.89,20.04,40.74,21.86,39.76,20.88,39.83,19.62,46.89,10.61,62.93,19.83,35.99,22.10,42.11,20.40,40.15,9.41,757.46,67.93,3.14,40.69,2.99,6.0508,6.0508
2016-01-14 01:40:00,42,0,21.16,40.39,20.35,39.76,22.15,40.21,20.94,38.02,19.27,47.67,10.09,63.31,19.90,36.50,21.79,41.14,20.13,40.48,8.89,753.52,68.31,4.27,39.62,2.55,46.6009,46.6009
2016-01-14 01:50:00,53,0,21.34,40.07,20.13,39.16,22.16,39.85,20.79,38.72,19.33,44.14,10.47,65.31,20.11,35.43,21.92,42.67,20.29,41.28,9.27,753.02,70.31,2.56,36.01,3.33,35.3877,35.3877
2016-01-14 02:00:00,41,0,21.71,40.86,20.12,39.48,21.75,39.34,21.29,38.67,19.32,46.68,9.92,63.63,19.83,36.76,21.98,42.66,19.90,40.33,8.72,752.31,68.63,2.52,42.72,2.44,20.9526,20.9526
2016-01-14 02:10:00,54,0,21.85,39.24,20.03,39.71,21.80,39.30,20.89,38.78,19.48,44.26,9.73,65.11,20.19,36.30,21.72,41.13,19.93,40.60,8.53,753.14,70.11,3.22,40.42,2.55,29.7457,29.7457
2016-01-14 02:20:00,49,0,21.87,40.20,20.49,40.39,22.11,40.44,21.12,38.66,19.58,47.54,9.37,65.50,19.89,36.70,21.79,41.67,20.17,41.17,8.17,757.94,70.50,5.48,36.71,2.27,19.3538,19.3538
2016-01-14 02:30:00,49,0,21.82,39.62,20.34,40.51,22.07,38.62,20.92,38.59,19.29,44.82,9.37,66.22,19.72,36.85,21.86,42.89,20.24,40.66,8.17,757.93,71.22,3.31,41.16,2.41,14.3501,14.3501
2016-01-14 02:40:00,42,0,21.12,40.69,20.10,39.48,22.02,40.31,21.10,38.50,19.61,46.88,9.75,66.48,20.06,35.76,21.69,41.88,19.80,41.74,8.55,757.87,71.48,4.77,37.88,2.85,4.3593,4.3593
2016-01-14 02:50:00,45,0,21.76,40.86,20.04,39.16,22.13,39.12,21.13,38.49,19.31,45.00,9.48,65.51,19.87,35.90,21.88,41.54,20.27,40.16,8.28,753.23,70.51,2.82,40.93,2.38,47.6826,47.6826
2016-01-14 03:00:00,47,0,21.76,40.59,19.91,39.76,22.21,40.02,21.25,39.19,19.29,46.91,8.87,67.27,19.85,35.93,21.77,41.75,20.16,40.14,7.67,755.03,72.27,5.07,42.60,2.12,7.5595,7.5595
2016-01-14 03:10:00,50,0,21.49,40.85,20.46,40.94,21.92,39.48,21.08,39.18,19.45,44.16,8.70,66.83,20.25,35.77,21.84,41.39,20.06,40.51,7.50,752.08,71.83,4.25,42.25,1.87,44.8281,44.8281
2016-01-14 03:20:00,51,0,21.84,40.47,20.05,39.07,22.19,39.76,21.11,39.39,19.59,45.05,8.90,68.62,19.97,36.36,21.65,42.20,20.37,41.68,7.70,756.13,73.62,4.94,41.51,2.42,1.5922,1.5922
2016-01-14 03:30:00,42,0,21.51,39.38,20.15,40.66,21.85,39.10,21.28,39.32,19.43,45.23,8.88,70.93,19.95,36.75,21.94,41.18,20.18,41.55,7.68,754.39,75.93,4.55,44.01,2.86,17.5309,17.5309
2016-01-14 03:40:00,42,0,21.75,39.00,19.94,40.39,22.01,39.81,21.14,38.34,19.42,46.82,8.82,71.59,19.82,35.36,22.07,41.90,20.29,40.37,7.62,754.39,76.59,3.58,44.87,2.93,3.8311,3.8311
2016-01-14 03:50:00,47,0,21.60,40.74,20.00,39.59,21.93,39.05,20.91,39.17,19.49,46.69,8.66,69.53,19.76,35.12,21.95,41.01,20.15,41.98,7.46,757.41,74.53,3.93,41.27,2.37,5.6484,5.6484
2016-01-14 04:00:00,53,0,21.48,39.67,20.16,39.74,22.23,40.50,21.19,39.88,19.60,45.51,7.74,71.53,19.73,35.71,21.70,41.20,20.07,41.40,6.54,757.92,76.53,5.16,44.32,1.85,35.8106,35.8106
2016-01-14 04:10:00,46,0,21.75,39.74,20.27,40.32,21.99,39.33,20.81,39.97,19.77,47.25,7.70,72.16,19.71,35.72,21.53,42.62,20.00,40.89,6.50,757.21,77.16,3.48,41.99,1.94,30.1246,30.1246
2016-01-14 04:20:00,42,0,21.89,40.71,20.44,40.47,21.88,38.89,20.79,39.04,19.54,47.43,8.01,70.72,20.00,35.26,21.98,41.60,20.20,41.10,6.81,754.57,75.72,5.76,44.31,1.95,42.9897,42.9897
2016-01-14 04:30:00,41,0,21.70,40.32,19.95,39.87,22.13,38.82,21.26,39.81,19.66,44.88,7.67,71.50,19.85,35.95,22.04,41.25,19.88,41.07,6.47,755.98,76.50,3.34,37.12,1.77,35.8199,35.8199
2016-01-14 04:40:00,45,0,21.62,39.75,20.33,40.47,21.93,39.78,21.04,39.71,19.69,44.89,7.74,75.18,19.77,35.18,21.55,42.48,20.36,41.49,6.54,757.59,80.18,5.18,41.01,2.58,6.5731,6.5731
2016-01-14 04:50:00,46,0,21.53,40.69,20.49,39.64,21.92,39.86,21.18,39.04,19.56,44.89,7.73,76.16,19.94,36.08,21.78,41.29,20.37,41.67,6.53,755.46,81.16,2.51,35.62,2.76,24.9920,24.9920
2016-01-14 05:00:00,50,0,21.58,39.62,20.49,39.25,22.30,39.91,20.99,39.66,19.50,46.82,7.30,73.58,19.93,36.96,21.70,42.66,19.93,41.47,6.10,755.99,78.58,5.30,42.03,1.82,39.9001,39.9001
2016-01-14 05:10:00,51,0,21.89,40.32,20.41,40.98,22.03,39.17,21.11,39.98,19.65,45.56,6.58,77.12,20.02,35.57,21.92,41.39,20.31,40.79,5.38,753.07,82.12,4.21,38.92,1.80,7.2832,7.2832
2016-01-14 05:20:00,53,0,21.23,39.28,20.32,39.58,21.79,38.94,21.15,39.47,19.21,46.90,6.93,77.53,20.05,36.36,22.09,41.30,20.37,40.85,5.73,757.10,82.53,4.98,39.58,2.24,41.3997,41.3997
2016-01-14 05:30:00,49,0,21.62,40.19,20.48,40.25,21.94,38.57,20.84,38.98,19.61,47.82,6.27,78.85,20.09,35.75,21.92,42.59,20.20,41.56,5.07,753.08,83.85,2.68,44.80,1.84,42.5150,42.5150
2016-01-14 05:40:00,51,0,21.49,40.34,20.21,39.05,22.04,39.65,20.86,39.49,19.68,44.72,6.28,78.22,19.99,36.29,21.76,42.14,19.86,40.13,5.08,754.20,83.22,2.92,35.83,1.72,44.6263,44.6263
2016-01-14 05:50:00,43,0,21.75,39.98,20.21,40.17,22.13,40.08,20.77,39.51,19.78,47.59,6.02,79.50,19.81,36.20,21.61,42.11,20.28,40.25,4.82,752.12,84.50,4.45,40.36,1.72,7.1832,7.1832
2016-01-14 06:00:00,45,0,21.50,39.73,20.23,39.85,22.27,38.50,20.88,39.89,19.51,47.13,5.83,79.13,20.10,35.89,21.85,42.39,20.11,41.97,4.63,757.11,84.13,2.62,44.80,1.45,17.9016,17.9016
2016-01-14 06:10:00,45,0,21.25,39.60,20.40,40.91,22.06,38.93,20.92,38.26,19.57,44.30,6.04,78.35,19.85,35.76,22.04,41.80,19.85,40.51,4.84,752.59,83.35,5.37,37.37,1.51,21.4165,21.4165
2016-01-14 06:20:00,45,0,21.66,39.39,20.12,40.31,22.19,39.71,20.95,38.31,19.80,45.73,6.03,80.27,19.72,36.21,21.55,41.25,19.87,41.10,4.83,752.42,85.27,5.06,44.95,1.88,4.1660,4.1660
2016-01-14 06:30:00,45,0,21.28,39.02,20.13,40.94,21.93,38.71,21.26,38.35,19.64,45.23,5.81,80.19,20.19,35.98,21.82,42.40,20.32,41.10,4.61,754.00,85.19,3.46,43.69,1.65,30.1584,30.1584
2016-01-14 06:40:00,45,0,21.69,40.94,20.22,40.19,22.21,39.45,20.78,38.02,19.51,44.62,5.91,80.02,19.78,35.76,21.94,41.11,20.24,41.95,4.71,757.68,85.02,3.86,38.45,1.71,34.9601,34.9601
2016-01-14 06:50:00,45,0,21.74,40.00,20.07,39.86,22.27,40.26,21.19,38.61,19.71,47.79,5.10,82.36,19.94,35.63,21.55,41.16,20.24,41.89,3.90,756.24,87.36,3.14,44.86,1.37,8.9254,8.9254
2016-01-14 07:00:00,137,10,21.87,39.85,20.21,40.46,21.99,39.53,21.30,39.78,19.62,45.62,4.76,83.47,20.07,36.82,21.95,42.43,20.22,41.50,3.56,755.32,88.47,4.22,43.74,1.25,12.7229,12.7229
2016-01-14 07:10:00,138,10,21.59,40.93,20.30,40.76,22.01,38.95,20.75,39.68,19.51,47.81,5.50,84.35,19.95,35.76,21.72,41.23,20.35,40.50,4.30,757.28,89.35,4.35,41.09,2.17,26.8777,26.8777
2016-01-14 07:20:00,122,10,21.56,39.43,20.08,40.87,22.09,40.15,20.72,38.93,19.57,45.95,4.52,82.80,19.91,36.23,21.70,41.71,19.80,41.78,3.32,753.76,87.80,3.25,42.38,0.88,9.9356,9.9356
2016-01-14 07:30:00,142,10,21.20,39.97,19.99,40.31,21.84,39.29,20.88,38.86,19.31,47.25,4.37,84.10,19.77,35.88,22.00,41.32,20.01,40.87,3.17,752.51,89.10,4.30,36.54,0.99,18.2434,18.2434
2016-01-14 07:40:00,112,10,21.82,39.32,20.02,39.96,22.10,39.03,20.95,39.10,19.68,46.86,4.33,83.40,19.89,36.53,22.03,42.00,20.35,41.69,3.13,752.24,88.40,3.88,42.44,0.81,19.6647,19.6647
2016-01-14 07:50:00,140,10,21.29,40.36,20.11,40.95,22.14,39.37,20.87,38.97,19.66,44.99,4.11,83.22,19.79,36.02,21.65,42.53,20.32,41.99,2.91,752.93,88.22,4.25,42.67,0.55,12.8730,12.8730
2016-01-14 08:00:00,121,10,21.24,40.99,20.25,40.27,21.84,38.76,20.72,39.98,19.76,45.71,4.07,86.43,20.07,35.18,21.53,41.81,19.98,41.27,2.87,756.86,91.43,4.95,40.02,1.16,12.1085,12.1085
2016-01-14 08:10:00,108,10,21.32,39.70,20.15,39.64,21.73,38.58,20.73,39.49,19.33,45.89,4.23,86.10,20.25,35.20,21.61,42.90,20.02,40.61,3.03,755.86,91.10,3.57,37.69,1.25,5.6506,5.6506
2016-01-14 08:20:00,129,10,21.72,40.06,20.12,40.30,21.83,39.27,21.23,38.26,19.65,44.48,4.19,87.94,20.05,36.82,21.89,41.38,20.22,41.85,2.99,753.99,92.94,5.09,38.61,1.58,4.5942,4.5942
2016-01-14 08:30:00,131,10,21.14,39.38,20.23,39.51,22.23,40.21,21.24,39.95,19.74,45.79,3.87,87.80,20.13,36.82,21.54,41.84,20.36,41.01,2.67,757.94,92.80,3.21,42.21,1.23,2.0500,2.0500
2016-01-14 08:40:00,139,10,21.66,40.48,20.14,40.37,22.22,40.44,20.80,39.50,19.43,47.12,4.12,85.80,19.94,35.54,21.61,41.32,19.93,41.39,2.92,752.27,90.80,4.48,42.94,1.08,43.1994,43.1994
2016-01-14 08:50:00,132,10,21.67,40.10,20.00,39.09,21.84,38.58,20.79,39.77,19.76,45.08,3.78,88.48,20.17,36.28,21.65,42.65,20.12,40.00,2.58,755.15,93.48,3.56,37.20,1.28,17.6782,17.6782
2016-01-14 09:00:00,111,0,21.43,40.22,20.09,39.11,22.19,40.15,20.83,39.93,19.31,47.89,3.61,86.32,20.02,36.96,21.97,42.56,19.86,41.49,2.41,756.23,91.32,4.42,42.22,0.67,19.3351,19.3351
2016-01-14 09:10:00,85,0,21.32,40.16,20.38,40.51,21.79,38.96,21.14,38.74,19.74,44.37,4.02,88.84,19.81,35.37,22.02,41.38,20.09,41.46,2.82,755.31,93.84,5.36,37.21,1.59,32.0831,32.0831
2016-01-14 09:20:00,90,0,21.16,39.49,20.45,40.94,21.76,39.55,21.14,39.62,19.56,45.51,3.24,87.31,19.71,36.65,21.96,42.29,19.83,40.50,2.04,754.37,92.31,4.63,35.69,0.50,5.0126,5.0126
2016-01-14 09:30:00,105,0,21.69,39.68,20.32,39.40,21.99,39.63,20.97,38.33,19.40,44.62,3.63,86.91,19.73,36.38,21.88,41.25,20.29,40.21,2.43,757.80,91.91,5.85,36.06,0.81,15.2434,15.2434
2016-01-14 09:40:00,120,0,21.22,40.31,20.04,40.76,21.93,40.27,21.19,38.22,19.30,44.44,3.78,87.66,19.76,36.91,21.71,42.23,19.87,41.85,2.58,757.47,92.66,2.58,39.27,1.11,45.1539,45.1539
2016-01-14 09:50:00,100,0,21.22,40.33,20.08,40.64,21.91,38.71,21.25,39.32,19.76,47.24,3.49,88.02,20.13,35.15,21.50,42.87,19.89,41.31,2.29,755.18,93.02,4.60,41.79,0.89,16.3723,16.3723
2016-01-14 10:00:00,45,0,21.87,39.56,19.95,40.99,21.93,39.14,20.95,39.39,19.45,47.17,3.56,90.63,19.90,36.60,21.89,41.49,20.05,40.99,2.36,754.87,95.63,2.74,40.78,1.48,26.6210,26.6210
2016-01-14 10:10:00,45,0,21.56,40.39,20.35,40.41,21.70,40.49,20.71,39.12,19.77,47.68,3.33,90.93,19.74,35.70,22.01,42.73,20.29,40.59,2.13,754.31,95.93,4.53,39.22,1.31,7.9187,7.9187
2016-01-14 10:20:00,45,0,21.14,39.28,20.48,40.41,21.72,40.43,20.92,39.40,19.60,44.30,3.61,91.66,20.20,36.74,21.52,41.73,19.85,40.15,2.41,757.48,96.66,3.35,43.28,1.75,28.3208,28.3208
2016-01-14 10:30:00,205,0,21.66,39.60,20.15,39.67,25.12,51.07,20.79,39.76,19.22,47.00,3.55,88.47,20.00,35.02,22.00,42.36,20.33,41.11,2.35,753.09,93.47,5.10,42.48,1.04,40.8169,40.8169
